Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENGREST_heat_load_shifting_1
5288,1,0.1169,1,1,1,1,1,1,0.0004,0.1169,0.3621,1,0.1804,1,1,1,1,1,1,0,0.1804,0.3794,1,0.4749,1,1,0,0.4749,0.3484,1,1,1,1,1,1.42E-05,0.771795034,0,0.726135814
5289,1,0.1169,1,1,1,1,1,1,0,0.1169,0.4936,1,0.1804,1,1,1,1,1,1,0,0.1804,0.5059,1,0.4749,1,1,0,0.4749,0.4232,1,1,1,1,1,0,0.811078072,0.000456506,0.77839536
5290,1,0.1169,1,1,1,1,1,1,0.0033,0.1169,0.5907,1,0.1804,1,1,1,1,1,1,0,0.1804,0.5986,1,0.4749,1,1,0.0005,0.4749,0.4966,1,1,1,1,1,0.000683704,0.850323379,0.000323276,0.828721605
5291,1,0.1169,1,1,1,1,1,1,0.0258,0.1169,0.6045,1,0.1804,1,1,1,1,1,1,0,0.1804,0.6057,1,0.4749,1,1,0.0024,0.4749,0.5139,1,1,1,1,1,0.003409259,0.844698966,0.001824426,0.867145964
5292,1,0.1169,1,1,1,1,1,1,0.0626,0.1169,0.5941,1,0.1804,1,1,1,1,1,1,0.0046,0.1804,0.6024,1,0.4749,1,1,0.0195,0.4749,0.5381,1,1,1,1,1,0.009267713,0.807080865,0,0.89282262
5293,1,0.1169,1,1,1,1,1,1,0.1274,0.1169,0.5648,1,0.1804,1,1,1,1,1,1,0.0123,0.1804,0.546,1,0.4749,1,1,0.0521,0.4749,0.4805,1,1,1,1,1,0.028854478,0.665014565,0,0.914028516
5294,1,0.1169,1,1,1,1,1,1,0.1278,0.1169,0.4976,1,0.1804,1,1,1,1,1,1,0.0546,0.1804,0.5027,1,0.4749,1,1,0.0415,0.4749,0.3105,1,1,1,1,1,0.035541214,0.634021759,0,0.921942968
5295,1,0.1169,1,1,1,1,1,1,0.1548,0.1169,0.3895,1,0.1804,1,1,1,1,1,1,0.0356,0.1804,0.4288,1,0.4749,1,1,0.0266,0.4749,0.2671,1,1,1,1,1,0.062766992,0.605971038,0.001112985,0.922909618
5296,1,0.1169,1,1,1,1,1,1,0.1751,0.1169,0.2854,1,0.1804,1,1,1,1,1,1,0.113,0.1804,0.3114,1,0.4749,1,1,0.0144,0.4749,0.2265,1,1,1,1,1,0.068258896,0.492671072,0.01835295,0.917351377
5297,1,0.1169,1,1,1,1,1,1,0.1626,0.1169,0.1313,1,0.1804,1,1,1,1,1,1,0.1354,0.1804,0.1577,1,0.4749,1,1,0.0154,0.4749,0.0892,1,1,1,1,1,0.062746219,0.327376664,0.155201912,0.900857902
5298,1,0.1169,1,1,1,1,1,1,0.1454,0.1169,0.0271,1,0.1804,1,1,1,1,1,1,0.157,0.1804,0.0262,1,0.4749,1,1,0.0267,0.4749,0.0009,1,1,1,1,1,0.092610598,0.099554822,0.371698916,0.8699855
5299,1,0.1169,1,1,1,1,1,1,0.116,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1115,0.1804,0,1,0.4749,1,1,0.0228,0.4749,0,1,1,1,1,1,0.157529548,0,0.299387723,0.848598357
5300,1,0.1169,1,1,1,1,1,1,0.0751,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0728,0.1804,0,1,0.4749,1,1,0.0149,0.4749,0,1,1,1,1,1,0.12503323,0,0.140986592,0.847450459
5301,1,0.1169,1,1,1,1,1,1,0.0776,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0685,0.1804,0,1,0.4749,1,1,0.0243,0.4749,0,1,1,1,1,1,0.119714096,0,0.021681624,0.805099082
5302,1,0.1169,1,1,1,1,1,1,0.1081,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1184,0.1804,0,1,0.4749,1,1,0.0624,0.4749,0,1,1,1,1,1,0.135468602,0,0.021722615,0.734473175
5303,1,0.1169,1,1,1,1,1,1,0.1096,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1598,0.1804,0,1,0.4749,1,1,0.064,0.4749,0,1,1,1,1,1,0.10814514,0,0.106159367,0.664451426
5304,1,0.1169,1,1,1,1,1,1,0.1045,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1518,0.1804,0,1,0.4749,1,1,0.0506,0.4749,0,1,1,1,1,1,0.120650493,0,0.030140061,0.612554374
5305,1,0.1169,1,1,1,1,1,1,0.1024,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1083,0.1804,0,1,0.4749,1,1,0.0568,0.4749,0,1,1,1,1,1,0.109316759,0,0.041443013,0.580534074
5306,1,0.1169,1,1,1,1,1,1,0.0675,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0689,0.1804,0,1,0.4749,1,1,0.083,0.4749,0,1,1,1,1,1,0.082830295,0,0.068171039,0.559630256
5307,1,0.1169,1,1,1,1,1,1,0.0243,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0015,0.1804,0,1,0.4749,1,1,0.0648,0.4749,0,1,1,1,1,1,0.027014289,0,0.183557734,0.550326245
5308,1,0.1169,1,1,1,1,1,1,0.0231,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.0765,0.4749,0,1,1,1,1,1,0.022595745,0,0.241714478,0.555219913
5309,1,0.1169,1,1,1,1,1,1,0.0102,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.0372,0.4749,0,1,1,1,1,1,0.023892768,0,0.079941168,0.58518608
5310,1,0.1169,1,1,1,1,1,1,0.0152,0.1169,0.0422,1,0.1804,1,1,1,1,1,1,0,0.1804,0.0357,1,0.4749,1,1,0.0252,0.4749,0.0255,1,1,1,1,1,0.00700134,0.109667592,0.196510553,0.636720638
5311,1,0.1169,1,1,1,1,1,1,0.0109,0.1169,0.1847,1,0.1804,1,1,1,1,1,1,0,0.1804,0.1917,1,0.4749,1,1,0.0194,0.4749,0.1183,1,1,1,1,1,0.002185126,0.364971906,0.343152404,0.702754954
5312,1,0.1169,1,1,1,1,1,1,0.0258,0.1169,0.3168,1,0.1804,1,1,1,1,1,1,0,0.1804,0.2238,1,0.4749,1,1,0.0431,0.4749,0.2695,1,1,1,1,1,0.004422528,0.422635376,0.810897231,0.757310295
5313,1,0.1169,1,1,1,1,1,1,0.0699,0.1169,0.3829,1,0.1804,1,1,1,1,1,1,0.0329,0.1804,0.3621,1,0.4749,1,1,0.0486,0.4749,0.3438,1,1,1,1,1,0.015088894,0.523805022,0.886881113,0.801353311
5314,1,0.1169,1,1,1,1,1,1,0.135,0.1169,0.4342,1,0.1804,1,1,1,1,1,1,0.0551,0.1804,0.3679,1,0.4749,1,1,0.0458,0.4749,0.3723,1,1,1,1,1,0.035185061,0.538251162,0.75028789,0.836213146
5315,1,0.1169,1,1,1,1,1,1,0.1855,0.1169,0.4222,1,0.1804,1,1,1,1,1,1,0.1405,0.1804,0.3931,1,0.4749,1,1,0.0784,0.4749,0.4051,1,1,1,1,1,0.069308229,0.526582539,0.674146652,0.859594007
5316,1,0.1169,1,1,1,1,1,1,0.3121,0.1169,0.4114,1,0.1804,1,1,1,1,1,1,0.0602,0.1804,0.3411,1,0.4749,1,1,0.0917,0.4749,0.3979,1,1,1,1,1,0.07134898,0.530945539,0.895598948,0.864910585
5317,1,0.1169,1,1,1,1,1,1,0.3162,0.1169,0.3293,1,0.1804,1,1,1,1,1,1,0.0149,0.1804,0.2901,1,0.4749,1,1,0.1018,0.4749,0.3444,1,1,1,1,1,0.146871194,0.447485179,1,0.860137748
5318,1,0.1169,1,1,1,1,1,1,0.334,0.1169,0.2521,1,0.1804,1,1,1,1,1,1,0.0603,0.1804,0.2041,1,0.4749,1,1,0.0532,0.4749,0.2919,1,1,1,1,1,0.135732979,0.35600996,1,0.842375544
5319,1,0.1169,1,1,1,1,1,1,0.3374,0.1169,0.1593,1,0.1804,1,1,1,1,1,1,0.0556,0.1804,0.1507,1,0.4749,1,1,0.0686,0.4749,0.2357,1,1,1,1,1,0.07431069,0.218235135,1,0.818088449
5320,1,0.1169,1,1,1,1,1,1,0.2249,0.1169,0.044,1,0.1804,1,1,1,1,1,1,0.0876,0.1804,0.1435,1,0.4749,1,1,0.1,0.4749,0.1662,1,1,1,1,1,0.101205878,0.071516335,0.990997553,0.803407443
5321,1,0.1169,1,1,1,1,1,1,0.2509,0.1169,0.0091,1,0.1804,1,1,1,1,1,1,0.044,0.1804,0.0788,1,0.4749,1,1,0.0327,0.4749,0.053,1,1,1,1,1,0.171450913,0.038372882,1,0.786913968
5322,1,0.1169,1,1,1,1,1,1,0.2789,0.1169,0.001,1,0.1804,1,1,1,1,1,1,0.0121,0.1804,0.0084,1,0.4749,1,1,0.0529,0.4749,0,1,1,1,1,1,0.297826111,0.004801692,1,0.764983084
5323,1,0.1169,1,1,1,1,1,1,0.2311,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.076,0.4749,0,1,1,1,1,1,0.158114552,0,1,0.749093765
5324,1,0.1169,1,1,1,1,1,1,0.2172,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.1075,0.4749,0,1,1,1,1,1,0.086264402,0,1,0.748972934
5325,1,0.1169,1,1,1,1,1,1,0.2364,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.0474,0.4749,0,1,1,1,1,1,0.126826346,0,1,0.720940068
5326,1,0.1169,1,1,1,1,1,1,0.1147,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0081,0.1804,0,1,0.4749,1,1,0.0845,0.4749,0,1,1,1,1,1,0.118948698,0,1,0.670553407
5327,1,0.1169,1,1,1,1,1,1,0.0374,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0037,0.1804,0,1,0.4749,1,1,0.0905,0.4749,0,1,1,1,1,1,0.041872282,0,1,0.614487675
5328,1,0.1169,1,1,1,1,1,1,0.0413,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.0757,0.4749,0,1,1,1,1,1,0.017298827,0,1,0.568873852
5329,1,0.1169,1,1,1,1,1,1,0.0369,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.1236,0.4749,0,1,1,1,1,1,0.006955292,0,1,0.53842436
5330,1,0.1169,1,1,1,1,1,1,0.0481,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.1641,0.4749,0,1,1,1,1,1,0.007647801,0,1,0.518245529
5331,1,0.1169,1,1,1,1,1,1,0.0537,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0077,0.1804,0,1,0.4749,1,1,0.2021,0.4749,0,1,1,1,1,1,0.009853967,0,1,0.506947801
5332,1,0.1169,1,1,1,1,1,1,0.0291,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.1656,0.4749,0,1,1,1,1,1,0.006225683,0,1,0.503443693
5333,1,0.1169,1,1,1,1,1,1,0.0056,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.1403,0.4749,0,1,1,1,1,1,0.001318591,0,0.941826761,0.509424843
5334,1,0.1169,1,1,1,1,1,1,0.0056,0.1169,0.0441,1,0.1804,1,1,1,1,1,1,0,0.1804,0.0344,1,0.4749,1,1,0.0915,0.4749,0.0305,1,1,1,1,1,0.000607226,0.093597025,0.737125278,0.526401643
5335,1,0.1169,1,1,1,1,1,1,0.0099,0.1169,0.1477,1,0.1804,1,1,1,1,1,1,0,0.1804,0.161,1,0.4749,1,1,0.047,0.4749,0.1457,1,1,1,1,1,0.000788536,0.2913405,0.833973885,0.570082165
5336,1,0.1169,1,1,1,1,1,1,0.0071,0.1169,0.2796,1,0.1804,1,1,1,1,1,1,0.004,0.1804,0.307,1,0.4749,1,1,0.0639,0.4749,0.3237,1,1,1,1,1,0.000669302,0.533468068,1,0.624154181
5337,1,0.1169,1,1,1,1,1,1,0.0105,0.1169,0.3944,1,0.1804,1,1,1,1,1,1,0.0046,0.1804,0.3961,1,0.4749,1,1,0.075,0.4749,0.4483,1,1,1,1,1,0.002309022,0.627321482,0.427080899,0.673936684
5338,1,0.1169,1,1,1,1,1,1,0.034,0.1169,0.4159,1,0.1804,1,1,1,1,1,1,0,0.1804,0.3996,1,0.4749,1,1,0.0333,0.4749,0.5068,1,1,1,1,1,0.00966882,0.602576971,0.318069547,0.71562349
5339,1,0.1169,1,1,1,1,1,1,0.0677,0.1169,0.4386,1,0.1804,1,1,1,1,1,1,0,0.1804,0.3945,1,0.4749,1,1,0.0646,0.4749,0.5042,1,1,1,1,1,0.013358809,0.605558872,0.539394617,0.740695988
5340,1,0.1169,1,1,1,1,1,1,0.1526,0.1169,0.4434,1,0.1804,1,1,1,1,1,1,0.0284,0.1804,0.4583,1,0.4749,1,1,0.0788,0.4749,0.5331,1,1,1,1,1,0.027225396,0.5791201,0.8964535,0.755256162
5341,1,0.1169,1,1,1,1,1,1,0.1759,0.1169,0.4229,1,0.1804,1,1,1,1,1,1,0.047,0.1804,0.4785,1,0.4749,1,1,0.0979,0.4749,0.4777,1,1,1,1,1,0.035344988,0.585879743,0.635174096,0.764076849
5342,1,0.1169,1,1,1,1,1,1,0.0829,0.1169,0.4106,1,0.1804,1,1,1,1,1,1,0.0149,0.1804,0.5244,1,0.4749,1,1,0.0942,0.4749,0.3377,1,1,1,1,1,0.018209966,0.589282393,0.791138053,0.768910101
5343,1,0.1169,1,1,1,1,1,1,0.1115,0.1169,0.3777,1,0.1804,1,1,1,1,1,1,0.1562,0.1804,0.3887,1,0.4749,1,1,0.0784,0.4749,0.2761,1,1,1,1,1,0.026181646,0.567657232,1,0.772716288
5344,1,0.1169,1,1,1,1,1,1,0.1252,0.1169,0.2557,1,0.1804,1,1,1,1,1,1,0.1194,0.1804,0.2476,1,0.4749,1,1,0.0613,0.4749,0.214,1,1,1,1,1,0.039959669,0.431600899,1,0.775797487
5345,1,0.1169,1,1,1,1,1,1,0.101,0.1169,0.1227,1,0.1804,1,1,1,1,1,1,0.0382,0.1804,0.1349,1,0.4749,1,1,0.0461,0.4749,0.0917,1,1,1,1,1,0.033066854,0.202618256,1,0.774407927
5346,1,0.1169,1,1,1,1,1,1,0.1177,0.1169,0.0057,1,0.1804,1,1,1,1,1,1,0.0639,0.1804,0.0151,1,0.4749,1,1,0.0619,0.4749,0,1,1,1,1,1,0.068369292,0.004660128,0.97943449,0.762143548
5347,1,0.1169,1,1,1,1,1,1,0.0707,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0908,0.1804,0,1,0.4749,1,1,0.0388,0.4749,0,1,1,1,1,1,0.038193136,0,0.879737854,0.749516675
5348,1,0.1169,1,1,1,1,1,1,0.1716,0.1169,0,1,0.1804,1,1,1,1,1,1,0.2385,0.1804,0,1,0.4749,1,1,0.0554,0.4749,0,1,1,1,1,1,0.085173033,0,0.992759526,0.753987434
5349,1,0.1169,1,1,1,1,1,1,0.1788,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1977,0.1804,0,1,0.4749,1,1,0.0537,0.4749,0,1,1,1,1,1,0.064500406,0,1,0.726256646
5350,1,0.1169,1,1,1,1,1,1,0.073,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0977,0.1804,0,1,0.4749,1,1,0.0529,0.4749,0,1,1,1,1,1,0.035657153,0,0.674719274,0.678467859
5351,1,0.1169,1,1,1,1,1,1,0.1401,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1061,0.1804,0,1,0.4749,1,1,0.0595,0.4749,0,1,1,1,1,1,0.070730619,0,0.907660484,0.624939584
5352,1,0.1169,1,1,1,1,1,1,0.1713,0.1169,0,1,0.1804,1,1,1,1,1,1,0.028,0.1804,0,1,0.4749,1,1,0.038,0.4749,0,1,1,1,1,1,0.073242277,0,0.961979508,0.579446593
5353,1,0.1169,1,1,1,1,1,1,0.1314,0.1169,0,1,0.1804,1,1,1,1,1,1,0,0.1804,0,1,0.4749,1,1,0.0409,0.4749,0,1,1,1,1,1,0.063238077,0,0.979794621,0.548453359
5354,1,0.1169,1,1,1,1,1,1,0.1222,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0962,0.1804,0,1,0.4749,1,1,0.041,0.4749,0,1,1,1,1,1,0.079053462,0,0.990895391,0.52658289
5355,1,0.1169,1,1,1,1,1,1,0.0933,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0744,0.1804,0,1,0.4749,1,1,0.0534,0.4749,0,1,1,1,1,1,0.075906016,0,1,0.514560174
5356,1,0.1169,1,1,1,1,1,1,0.0849,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0059,0.1804,0,1,0.4749,1,1,0.0538,0.4749,0,1,1,1,1,1,0.0846816,0,1,0.510089415
5357,1,0.1169,1,1,1,1,1,1,0.0834,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0387,0.1804,0,1,0.4749,1,1,0.0527,0.4749,0,1,1,1,1,1,0.080101646,0,0.901890397,0.51419768
5358,1,0.1169,1,1,1,1,1,1,0.0804,0.1169,0.013,1,0.1804,1,1,1,1,1,1,0,0.1804,0.0155,1,0.4749,1,1,0.0319,0.4749,0.0247,1,1,1,1,1,0.089567408,0.022832459,0.836001575,0.522776704
5359,1,0.1169,1,1,1,1,1,1,0.0539,0.1169,0.0891,1,0.1804,1,1,1,1,1,1,0.0034,0.1804,0.1236,1,0.4749,1,1,0.0121,0.4749,0.1228,1,1,1,1,1,0.056023713,0.203270584,0.669048667,0.549480425
5360,1,0.1169,1,1,1,1,1,1,0.0303,0.1169,0.1723,1,0.1804,1,1,1,1,1,1,0,0.1804,0.262,1,0.4749,1,1,0.0123,0.4749,0.1993,1,1,1,1,1,0.006182404,0.251009226,0.629506707,0.595275495
5361,1,0.1169,1,1,1,1,1,1,0.0205,0.1169,0.2662,1,0.1804,1,1,1,1,1,1,0,0.1804,0.3681,1,0.4749,1,1,0.0072,0.4749,0.376,1,1,1,1,1,0.001585788,0.386392117,0.749858499,0.642460126
5362,1,0.1169,1,1,1,1,1,1,0.0315,0.1169,0.4019,1,0.1804,1,1,1,1,1,1,0,0.1804,0.5223,1,0.4749,1,1,0.0077,0.4749,0.4778,1,1,1,1,1,0.003452702,0.606798172,0.580313087,0.683421943
5363,1,0.1169,1,1,1,1,1,1,0.08,0.1169,0.4251,1,0.1804,1,1,1,1,1,1,0.0121,0.1804,0.5292,1,0.4749,1,1,0.0153,0.4749,0.5,1,1,1,1,1,0.013258333,0.657437742,0.624291539,0.715321411
5364,1,0.1169,1,1,1,1,1,1,0.1251,0.1169,0.4526,1,0.1804,1,1,1,1,1,1,0.1198,0.1804,0.5028,1,0.4749,1,1,0.0205,0.4749,0.476,1,1,1,1,1,0.019913418,0.665009201,0.963687301,0.739608507
5365,1,0.1169,1,1,1,1,1,1,0.1926,0.1169,0.4659,1,0.1804,1,1,1,1,1,1,0.1278,0.1804,0.5687,1,0.4749,1,1,0.0201,0.4749,0.4393,1,1,1,1,1,0.053293727,0.709535718,0.904389024,0.754772837
5366,1,0.1169,1,1,1,1,1,1,0.2364,0.1169,0.4813,1,0.1804,1,1,1,1,1,1,0.11,0.1804,0.5529,1,0.4749,1,1,0.0242,0.4749,0.4429,1,1,1,1,1,0.068365969,0.745331049,0.846425891,0.769091348
5367,1,0.1169,1,1,1,1,1,1,0.2681,0.1169,0.4189,1,0.1804,1,1,1,1,1,1,0.0797,0.1804,0.4542,1,0.4749,1,1,0.0235,0.4749,0.408,1,1,1,1,1,0.074395031,0.724135101,0.76414609,0.781899468
5368,1,0.1169,1,1,1,1,1,1,0.2221,0.1169,0.2917,1,0.1804,1,1,1,1,1,1,0.0856,0.1804,0.3431,1,0.4749,1,1,0.0189,0.4749,0.2759,1,1,1,1,1,0.075718246,0.651872993,0.622168481,0.791263896
5369,1,0.1169,1,1,1,1,1,1,0.1388,0.1169,0.1482,1,0.1804,1,1,1,1,1,1,0.1302,0.1804,0.1925,1,0.4749,1,1,0.0222,0.4749,0.133,1,1,1,1,1,0.040579773,0.506096125,0.321121395,0.793197197
5370,1,0.1169,1,1,1,1,1,1,0.0791,0.1169,0.0278,1,0.1804,1,1,1,1,1,1,0.2089,0.1804,0.0608,1,0.4749,1,1,0.0374,0.4749,0.0221,1,1,1,1,1,0.022553276,0.254321754,0.263679832,0.780993233
5371,1,0.1169,1,1,1,1,1,1,0.0896,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1369,0.1804,0,1,0.4749,1,1,0.0443,0.4749,0,1,1,1,1,1,0.035537817,0,0.591931164,0.763593523
5372,1,0.1169,1,1,1,1,1,1,0.0933,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1003,0.1804,0,1,0.4749,1,1,0.0617,0.4749,0,1,1,1,1,1,0.044086143,0,0.353625715,0.7669768
5373,1,0.1169,1,1,1,1,1,1,0.1724,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0717,0.1804,0,1,0.4749,1,1,0.0591,0.4749,0,1,1,1,1,1,0.116498388,0,0.472779959,0.73078782
5374,1,0.1169,1,1,1,1,1,1,0.1213,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1126,0.1804,0,1,0.4749,1,1,0.0569,0.4749,0,1,1,1,1,1,0.134353206,0,0.30338046,0.668740938
5375,1,0.1169,1,1,1,1,1,1,0.1238,0.1169,0,1,0.1804,1,1,1,1,1,1,0.124,0.1804,0,1,0.4749,1,1,0.0506,0.4749,0,1,1,1,1,1,0.104088776,0,0.224086225,0.605183664
5376,1,0.1169,1,1,1,1,1,1,0.0946,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1164,0.1804,0,1,0.4749,1,1,0.0374,0.4749,0,1,1,1,1,1,0.05172582,0,0.174127117,0.556367811
5377,1,0.1169,1,1,1,1,1,1,0.0949,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1227,0.1804,0,1,0.4749,1,1,0.0481,0.4749,0,1,1,1,1,1,0.047402874,0,0.123909295,0.52422668
5378,1,0.1169,1,1,1,1,1,1,0.0679,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1012,0.1804,0,1,0.4749,1,1,0.0648,0.4749,0,1,1,1,1,1,0.035071842,0,0.165416732,0.503806187
5379,1,0.1169,1,1,1,1,1,1,0.0715,0.1169,0,1,0.1804,1,1,1,1,1,1,0.1489,0.1804,0,1,0.4749,1,1,0.0615,0.4749,0,1,1,1,1,1,0.059408382,0,0.139775738,0.493293862
5380,1,0.1169,1,1,1,1,1,1,0.0869,0.1169,0,1,0.1804,1,1,1,1,1,1,0.131,0.1804,0,1,0.4749,1,1,0.0646,0.4749,0,1,1,1,1,1,0.088855878,0,0.103297748,0.497462542
5381,1,0.1169,1,1,1,1,1,1,0.0687,0.1169,0,1,0.1804,1,1,1,1,1,1,0.0724,0.1804,0,1,0.4749,1,1,0.0751,0.4749,0,1,1,1,1,1,0.072712637,0,0.045811635,0.523924601
5382,1,0.1169,1,1,1,1,1,1,0.0529,0.1169,0.0607,1,0.1804,1,1,1,1,1,1,0.056,0.1804,0.0862,1,0.4749,1,1,0.0681,0.4749,0.0561,1,1,1,1,1,0.053019781,0.400431931,0.039926358,0.56917593
5383,1,0.1169,1,1,1,1,1,1,0.0089,0.1169,0.2141,1,0.1804,1,1,1,1,1,1,0.0151,0.1804,0.2409,1,0.4749,1,1,0.0142,0.4749,0.1974,1,1,1,1,1,0.013352313,0.696420372,0.039886221,0.634001933
5384,1,0.1169,1,1,1,1,1,1,0.0123,0.1169,0.3901,1,0.1804,1,1,1,1,1,1,0.0573,0.1804,0.4098,1,0.4749,1,1,0.0239,0.4749,0.3699,1,1,1,1,1,0.023549318,0.83685261,0.041552879,0.688376027
5385,1,0.1169,1,1,1,1,1,1,0.0446,0.1169,0.5228,1,0.1804,1,1,1,1,1,1,0.1157,0.1804,0.5284,1,0.4749,1,1,0.0125,0.4749,0.4965,1,1,1,1,1,0.066633947,0.868761361,0.089589201,0.73398985
5386,1,0.1169,1,1,1,1,1,1,0.0302,0.1169,0.616,1,0.1804,1,1,1,1,1,1,0.067,0.1804,0.6081,1,0.4749,1,1,0.0078,0.4749,0.5804,1,1,1,1,1,0.030718684,0.860189974,0.120777905,0.773622523
5387,1,0.1169,1,1,1,1,1,1,0.073,0.1169,0.6086,1,0.1804,1,1,1,1,1,1,0.0295,0.1804,0.5946,1,0.4749,1,1,0.0228,0.4749,0.5594,1,1,1,1,1,0.044828694,0.845874369,0.121826291,0.801594973
5388,1,0.1169,1,1,1,1,1,1,0.1116,0.1169,0.6019,1,0.1804,1,1,1,1,1,1,0.0312,0.1804,0.5906,1,0.4749,1,1,0.0211,0.4749,0.5355,1,1,1,1,1,0.055959586,0.854296565,0.101847991,0.81959884
5389,1,0.1169,1,1,1,1,1,1,0.1177,0.1169,0.5902,1,0.1804,1,1,1,1,1,1,0.0394,0.1804,0.5674,1,0.4749,1,1,0.0199,0.4749,0.5144,1,1,1,1,1,0.039960191,0.804291487,0.123342872,0.836031899
5390,1,0.1169,1,1,1,1,1,1,0.1225,0.1169,0.5524,1,0.1804,1,1,1,1,1,1,0.0353,0.1804,0.5695,1,0.4749,1,1,0.0143,0.4749,0.4759,1,1,1,1,1,0.041775525,0.74589324,0.129375085,0.84702755
5391,1,0.1169,1,1,1,1,1,1,0.1322,0.1169,0.4566,1,0.1804,1,1,1,1,1,1,0.0855,0.1804,0.4717,1,0.4749,1,1,0.0405,0.4749,0.4073,1,1,1,1,1,0.040837631,0.778764784,0.177300081,0.851800387
5392,1,0.1169,1,1,1,1,1,1,0.1579,0.1169,0.323,1,0.1804,1,1,1,1,1,1,0.0972,0.1804,0.3401,1,0.4749,1,1,0.042,0.4749,0.2377,1,1,1,1,1,0.039442018,0.723488271,0.232614905,0.855969067
5393,1,0.1169,1,1,1,1,1,1,0.1697,0.1169,0.1535,1,0.1804,1,1,1,1,1,1,0.1583,0.1804,0.1961,1,0.4749,1,1,0.0495,0.4749,0.1414,1,1,1,1,1,0.069621801,0.59876591,0.360434592,0.849927501
